run_id,scenario_id,control_model,trajectory_hash,expected_result,actual_result,false_allow,false_denial,stopped_at,tool_calls_completed,retries_presented,retries_executed,session_behavior,event_count
run_6922ac035030dcab,S05,stateless_auth,4d051b92e9a53c4815abc4da881449af73a5f25e9da2188e47e2a8eed5273fca,allow,allow,True,False,,3,0,0,single_session,3
run_f5e6b0962fe08736,S05,stateless_auth,4d051b92e9a53c4815abc4da881449af73a5f25e9da2188e47e2a8eed5273fca,allow,allow,True,False,,3,0,0,single_session,3
run_3948a2733c713158,S05,stateless_auth,4d051b92e9a53c4815abc4da881449af73a5f25e9da2188e47e2a8eed5273fca,allow,allow,True,False,,3,0,0,single_session,3
run_a3f9be644bfe529f,S05,stateless_auth,4d051b92e9a53c4815abc4da881449af73a5f25e9da2188e47e2a8eed5273fca,allow,allow,True,False,,3,0,0,single_session,3
run_3682c96c15822f94,S05,stateless_auth,4d051b92e9a53c4815abc4da881449af73a5f25e9da2188e47e2a8eed5273fca,allow,allow,True,False,,3,0,0,single_session,3
run_054c6e11a3e454f8,S05,stateless_auth,4d051b92e9a53c4815abc4da881449af73a5f25e9da2188e47e2a8eed5273fca,allow,allow,True,False,,3,0,0,single_session,3
run_8697d83d3cb21bed,S05,stateless_auth,4d051b92e9a53c4815abc4da881449af73a5f25e9da2188e47e2a8eed5273fca,allow,allow,True,False,,3,0,0,single_session,3
run_9a47069fbe89779d,S05,stateless_auth,4d051b92e9a53c4815abc4da881449af73a5f25e9da2188e47e2a8eed5273fca,allow,allow,True,False,,3,0,0,single_session,3
run_443f633e62a789a5,S05,stateless_auth,4d051b92e9a53c4815abc4da881449af73a5f25e9da2188e47e2a8eed5273fca,allow,allow,True,False,,3,0,0,single_session,3
run_49b8f5eb75fe91be,S06,stateless_auth,ff2ab1d01e2838f1d5e0b6cf2db8365118960e7605ef576d2942ba4f5fd0738a,allow,allow,True,False,,4,0,0,single_session,4
run_185580b2d9566960,S06,stateless_auth,ff2ab1d01e2838f1d5e0b6cf2db8365118960e7605ef576d2942ba4f5fd0738a,allow,allow,True,False,,4,0,0,single_session,4
run_d6d7e605225763f2,S06,stateless_auth,ff2ab1d01e2838f1d5e0b6cf2db8365118960e7605ef576d2942ba4f5fd0738a,allow,allow,True,False,,4,0,0,single_session,4
run_4df77ce5c728e190,S06,stateless_auth,ff2ab1d01e2838f1d5e0b6cf2db8365118960e7605ef576d2942ba4f5fd0738a,allow,allow,True,False,,4,0,0,single_session,4
run_959eb2190f512390,S06,stateless_auth,ff2ab1d01e2838f1d5e0b6cf2db8365118960e7605ef576d2942ba4f5fd0738a,allow,allow,True,False,,4,0,0,single_session,4
run_85c29250809c27a1,S06,stateless_auth,ff2ab1d01e2838f1d5e0b6cf2db8365118960e7605ef576d2942ba4f5fd0738a,allow,allow,True,False,,4,0,0,single_session,4
run_996e18253bfead64,S06,stateless_auth,ff2ab1d01e2838f1d5e0b6cf2db8365118960e7605ef576d2942ba4f5fd0738a,allow,allow,True,False,,4,0,0,single_session,4
run_53d39e9a6ab68d1d,S06,stateless_auth,ff2ab1d01e2838f1d5e0b6cf2db8365118960e7605ef576d2942ba4f5fd0738a,allow,allow,True,False,,4,0,0,single_session,4
run_116e477e96190026,S06,stateless_auth,ff2ab1d01e2838f1d5e0b6cf2db8365118960e7605ef576d2942ba4f5fd0738a,allow,allow,True,False,,4,0,0,single_session,4
run_9fdb93a6d038c7e7,S06,stateless_auth,ff2ab1d01e2838f1d5e0b6cf2db8365118960e7605ef576d2942ba4f5fd0738a,allow,allow,True,False,,4,0,0,single_session,4
run_b66d4a40586c1343,S07,stateless_auth,f9efecbcefd7bb48f8fff2ce8ee4732d3082b6a4ab0a70c8664aa2b586620572,allow,allow,True,False,,12,0,0,single_session,12
run_e4a271778a321e98,S07,stateless_auth,f9efecbcefd7bb48f8fff2ce8ee4732d3082b6a4ab0a70c8664aa2b586620572,allow,allow,True,False,,12,0,0,single_session,12
run_e274bff65b64f2de,S07,stateless_auth,f9efecbcefd7bb48f8fff2ce8ee4732d3082b6a4ab0a70c8664aa2b586620572,allow,allow,True,False,,12,0,0,single_session,12
run_10111164c122f72b,S07,stateless_auth,f9efecbcefd7bb48f8fff2ce8ee4732d3082b6a4ab0a70c8664aa2b586620572,allow,allow,True,False,,12,0,0,single_session,12
run_404949e8ffd47ae1,S07,stateless_auth,f9efecbcefd7bb48f8fff2ce8ee4732d3082b6a4ab0a70c8664aa2b586620572,allow,allow,True,False,,12,0,0,single_session,12
run_2707b7a20875dd06,S07,stateless_auth,f9efecbcefd7bb48f8fff2ce8ee4732d3082b6a4ab0a70c8664aa2b586620572,allow,allow,True,False,,12,0,0,single_session,12
run_4fab851c3b2fe37d,S07,stateless_auth,f9efecbcefd7bb48f8fff2ce8ee4732d3082b6a4ab0a70c8664aa2b586620572,allow,allow,True,False,,12,0,0,single_session,12
run_cf11619cdfee6ea8,S07,stateless_auth,f9efecbcefd7bb48f8fff2ce8ee4732d3082b6a4ab0a70c8664aa2b586620572,allow,allow,True,False,,12,0,0,single_session,12
run_ecec35bda19fbe1d,S07,stateless_auth,f9efecbcefd7bb48f8fff2ce8ee4732d3082b6a4ab0a70c8664aa2b586620572,allow,allow,True,False,,12,0,0,single_session,12
run_be21e39119866bd3,S07,stateless_auth,f9efecbcefd7bb48f8fff2ce8ee4732d3082b6a4ab0a70c8664aa2b586620572,allow,allow,True,False,,12,0,0,single_session,12
run_5a53dc1d60346584,S08,stateless_auth,618e0d18a5976db146140f6fefb7c45aec58224367f77ebf9042a83881f4b44a,tool_error,tool_error,True,False,retry-3,2,3,3,single_session,6
run_3dd5787986e80c7b,S08,stateless_auth,618e0d18a5976db146140f6fefb7c45aec58224367f77ebf9042a83881f4b44a,tool_error,tool_error,True,False,retry-3,2,3,3,single_session,6
run_fa75c6d9c4b55dfb,S08,stateless_auth,618e0d18a5976db146140f6fefb7c45aec58224367f77ebf9042a83881f4b44a,tool_error,tool_error,True,False,retry-3,2,3,3,single_session,6
run_caeb9b6cc443955a,S08,stateless_auth,618e0d18a5976db146140f6fefb7c45aec58224367f77ebf9042a83881f4b44a,tool_error,tool_error,True,False,retry-3,2,3,3,single_session,6
run_94b3ade7bab7f8a2,S08,stateless_auth,618e0d18a5976db146140f6fefb7c45aec58224367f77ebf9042a83881f4b44a,tool_error,tool_error,True,False,retry-3,2,3,3,single_session,6
run_a2585bb70dd58f70,S08,stateless_auth,618e0d18a5976db146140f6fefb7c45aec58224367f77ebf9042a83881f4b44a,tool_error,tool_error,True,False,retry-3,2,3,3,single_session,6
run_bd89e82d0d960e83,S08,stateless_auth,618e0d18a5976db146140f6fefb7c45aec58224367f77ebf9042a83881f4b44a,tool_error,tool_error,True,False,retry-3,2,3,3,single_session,6
run_f6da8c4b7879261e,S08,stateless_auth,618e0d18a5976db146140f6fefb7c45aec58224367f77ebf9042a83881f4b44a,tool_error,tool_error,True,False,retry-3,2,3,3,single_session,6
run_5162ae4cc821069b,S08,stateless_auth,618e0d18a5976db146140f6fefb7c45aec58224367f77ebf9042a83881f4b44a,tool_error,tool_error,True,False,retry-3,2,3,3,single_session,6
run_d24bb50e2ad55f1b,S08,stateless_auth,618e0d18a5976db146140f6fefb7c45aec58224367f77ebf9042a83881f4b44a,tool_error,tool_error,True,False,retry-3,2,3,3,single_session,6
run_c965301014283df2,S09,stateless_auth,2c653dd5e40f04aa9484593eb088aea166df02b44898cb51215d8db4ddaab170,allow,allow,True,False,,13,0,0,rotated,13
run_28805a9284f91ff0,S09,stateless_auth,2c653dd5e40f04aa9484593eb088aea166df02b44898cb51215d8db4ddaab170,allow,allow,True,False,,13,0,0,rotated,13
run_be27727a4a570014,S09,stateless_auth,2c653dd5e40f04aa9484593eb088aea166df02b44898cb51215d8db4ddaab170,allow,allow,True,False,,13,0,0,rotated,13
run_e3b73b139c7a74f5,S09,stateless_auth,2c653dd5e40f04aa9484593eb088aea166df02b44898cb51215d8db4ddaab170,allow,allow,True,False,,13,0,0,rotated,13
run_b0c819ad55094da2,S09,stateless_auth,2c653dd5e40f04aa9484593eb088aea166df02b44898cb51215d8db4ddaab170,allow,allow,True,False,,13,0,0,rotated,13
run_b7d980b332ff2317,S09,stateless_auth,2c653dd5e40f04aa9484593eb088aea166df02b44898cb51215d8db4ddaab170,allow,allow,True,False,,13,0,0,rotated,13
run_6ddbfb18dea74581,S09,stateless_auth,2c653dd5e40f04aa9484593eb088aea166df02b44898cb51215d8db4ddaab170,allow,allow,True,False,,13,0,0,rotated,13
run_cb6a7b32fb460bbc,S09,stateless_auth,2c653dd5e40f04aa9484593eb088aea166df02b44898cb51215d8db4ddaab170,allow,allow,True,False,,13,0,0,rotated,13
run_5ed80065ac9c2242,S09,stateless_auth,2c653dd5e40f04aa9484593eb088aea166df02b44898cb51215d8db4ddaab170,allow,allow,True,False,,13,0,0,rotated,13
run_9a85278922851b21,S09,stateless_auth,2c653dd5e40f04aa9484593eb088aea166df02b44898cb51215d8db4ddaab170,allow,allow,True,False,,13,0,0,rotated,13
run_4eea4e27a69aa22e,S10,stateless_auth,48879a25fa951b2e17f10e106e1ab0eb23beccd5050d126b4563a96ec49665b4,allow,allow,True,False,,6,0,0,multiple_callers,6
run_eaee10c18d5fc403,S10,stateless_auth,48879a25fa951b2e17f10e106e1ab0eb23beccd5050d126b4563a96ec49665b4,allow,allow,True,False,,6,0,0,multiple_callers,6
run_6fb4dfd4254e3254,S10,stateless_auth,48879a25fa951b2e17f10e106e1ab0eb23beccd5050d126b4563a96ec49665b4,allow,allow,True,False,,6,0,0,multiple_callers,6
run_d6ab4517989757c7,S10,stateless_auth,48879a25fa951b2e17f10e106e1ab0eb23beccd5050d126b4563a96ec49665b4,allow,allow,True,False,,6,0,0,multiple_callers,6
run_d39c3adf3047f7e0,S10,stateless_auth,48879a25fa951b2e17f10e106e1ab0eb23beccd5050d126b4563a96ec49665b4,allow,allow,True,False,,6,0,0,multiple_callers,6
run_091aa2cfeadd9e72,S10,stateless_auth,48879a25fa951b2e17f10e106e1ab0eb23beccd5050d126b4563a96ec49665b4,allow,allow,True,False,,6,0,0,multiple_callers,6
run_9ada339f2ce19e1c,S10,stateless_auth,48879a25fa951b2e17f10e106e1ab0eb23beccd5050d126b4563a96ec49665b4,allow,allow,True,False,,6,0,0,multiple_callers,6
run_b5f2edc7cea2febb,S10,stateless_auth,48879a25fa951b2e17f10e106e1ab0eb23beccd5050d126b4563a96ec49665b4,allow,allow,True,False,,6,0,0,multiple_callers,6
run_67d41d5dfe07bd1a,S10,stateless_auth,48879a25fa951b2e17f10e106e1ab0eb23beccd5050d126b4563a96ec49665b4,allow,allow,True,False,,6,0,0,multiple_callers,6
run_d50891ed47bcbc78,S10,stateless_auth,48879a25fa951b2e17f10e106e1ab0eb23beccd5050d126b4563a96ec49665b4,allow,allow,True,False,,6,0,0,multiple_callers,6
run_830381cceb0d783e,S11,stateless_auth,0662d009dcdbd222110d97f8e00c0bc17a7635f93b14ce087eff7e510df079a2,allow,allow,False,False,,2,0,0,rotated,2
run_8db6389f0acbb0a2,S11,stateless_auth,0662d009dcdbd222110d97f8e00c0bc17a7635f93b14ce087eff7e510df079a2,allow,allow,False,False,,2,0,0,rotated,2
run_897124687752483e,S11,stateless_auth,0662d009dcdbd222110d97f8e00c0bc17a7635f93b14ce087eff7e510df079a2,allow,allow,False,False,,2,0,0,rotated,2
run_1fd4582fb3eb4d77,S11,stateless_auth,0662d009dcdbd222110d97f8e00c0bc17a7635f93b14ce087eff7e510df079a2,allow,allow,False,False,,2,0,0,rotated,2
run_54b6e26487a5d4ad,S11,stateless_auth,0662d009dcdbd222110d97f8e00c0bc17a7635f93b14ce087eff7e510df079a2,allow,allow,False,False,,2,0,0,rotated,2
run_ad7f8d307d2f675c,S11,stateless_auth,0662d009dcdbd222110d97f8e00c0bc17a7635f93b14ce087eff7e510df079a2,allow,allow,False,False,,2,0,0,rotated,2
run_350a2ce6e168019b,S11,stateless_auth,0662d009dcdbd222110d97f8e00c0bc17a7635f93b14ce087eff7e510df079a2,allow,allow,False,False,,2,0,0,rotated,2
run_69b01178fd9f7aac,S11,stateless_auth,0662d009dcdbd222110d97f8e00c0bc17a7635f93b14ce087eff7e510df079a2,allow,allow,False,False,,2,0,0,rotated,2
run_2b8aa4466863da93,S11,stateless_auth,0662d009dcdbd222110d97f8e00c0bc17a7635f93b14ce087eff7e510df079a2,allow,allow,False,False,,2,0,0,rotated,2
run_3b72b188cc9d5efa,S11,stateless_auth,0662d009dcdbd222110d97f8e00c0bc17a7635f93b14ce087eff7e510df079a2,allow,allow,False,False,,2,0,0,rotated,2
run_96b21f7cc7c7e70f,S01,temporal_policy,699b3780e715b2168fb62229ae9f218f5b031d1e24d773329a994992620cba47,allow,allow,False,False,,3,0,0,single_session,3
run_16335848249fcd43,S01,temporal_policy,699b3780e715b2168fb62229ae9f218f5b031d1e24d773329a994992620cba47,allow,allow,False,False,,3,0,0,single_session,3
run_e44ee43bcc5b6890,S01,temporal_policy,699b3780e715b2168fb62229ae9f218f5b031d1e24d773329a994992620cba47,allow,allow,False,False,,3,0,0,single_session,3
run_6d8d41e024f72a85,S01,temporal_policy,699b3780e715b2168fb62229ae9f218f5b031d1e24d773329a994992620cba47,allow,allow,False,False,,3,0,0,single_session,3
run_fcde461ab37889e4,S01,temporal_policy,699b3780e715b2168fb62229ae9f218f5b031d1e24d773329a994992620cba47,allow,allow,False,False,,3,0,0,single_session,3
run_3f52802b07a64e12,S01,temporal_policy,699b3780e715b2168fb62229ae9f218f5b031d1e24d773329a994992620cba47,allow,allow,False,False,,3,0,0,single_session,3
run_ceaeffee7b58786b,S01,temporal_policy,699b3780e715b2168fb62229ae9f218f5b031d1e24d773329a994992620cba47,allow,allow,False,False,,3,0,0,single_session,3
run_62ab42b745fc471d,S01,temporal_policy,699b3780e715b2168fb62229ae9f218f5b031d1e24d773329a994992620cba47,allow,allow,False,False,,3,0,0,single_session,3
run_0957077e5263d553,S01,temporal_policy,699b3780e715b2168fb62229ae9f218f5b031d1e24d773329a994992620cba47,allow,allow,False,False,,3,0,0,single_session,3
run_ff80a1e35380fddf,S01,temporal_policy,699b3780e715b2168fb62229ae9f218f5b031d1e24d773329a994992620cba47,allow,allow,False,False,,3,0,0,single_session,3
run_b90051087fa97026,S02,temporal_policy,818bb467583177d2968cb7e66258873d95b0de3112061dc99f1b47d2a6b037e3,deny,deny,False,False,write-a,0,0,0,single_session,1
run_004b26b6834cd145,S02,temporal_policy,818bb467583177d2968cb7e66258873d95b0de3112061dc99f1b47d2a6b037e3,deny,deny,False,False,write-a,0,0,0,single_session,1
run_5baa03feefdab235,S02,temporal_policy,818bb467583177d2968cb7e66258873d95b0de3112061dc99f1b47d2a6b037e3,deny,deny,False,False,write-a,0,0,0,single_session,1
run_127b70b94d5e831c,S02,temporal_policy,818bb467583177d2968cb7e66258873d95b0de3112061dc99f1b47d2a6b037e3,deny,deny,False,False,write-a,0,0,0,single_session,1
run_419e18afe735bf0c,S02,temporal_policy,818bb467583177d2968cb7e66258873d95b0de3112061dc99f1b47d2a6b037e3,deny,deny,False,False,write-a,0,0,0,single_session,1
run_2a3482f4e7d05965,S02,temporal_policy,818bb467583177d2968cb7e66258873d95b0de3112061dc99f1b47d2a6b037e3,deny,deny,False,False,write-a,0,0,0,single_session,1
run_e3eebb1d7b9e8164,S02,temporal_policy,818bb467583177d2968cb7e66258873d95b0de3112061dc99f1b47d2a6b037e3,deny,deny,False,False,write-a,0,0,0,single_session,1
run_2b29a2530758419f,S02,temporal_policy,818bb467583177d2968cb7e66258873d95b0de3112061dc99f1b47d2a6b037e3,deny,deny,False,False,write-a,0,0,0,single_session,1
run_333ce47830192a3d,S02,temporal_policy,818bb467583177d2968cb7e66258873d95b0de3112061dc99f1b47d2a6b037e3,deny,deny,False,False,write-a,0,0,0,single_session,1
run_93d5a4e9a2923277,S02,temporal_policy,818bb467583177d2968cb7e66258873d95b0de3112061dc99f1b47d2a6b037e3,deny,deny,False,False,write-a,0,0,0,single_session,1
run_25bbea7bdfde4dfd,S03,temporal_policy,872bc3bab0f5aeefd2c695428e323850f84d00bafb1900cc54cf38a275e742d7,deny,deny,False,False,write-a,1,0,0,single_session,2
run_23fa5a137eb5e9d4,S03,temporal_policy,872bc3bab0f5aeefd2c695428e323850f84d00bafb1900cc54cf38a275e742d7,deny,deny,False,False,write-a,1,0,0,single_session,2
run_50e0a032fecab02b,S03,temporal_policy,872bc3bab0f5aeefd2c695428e323850f84d00bafb1900cc54cf38a275e742d7,deny,deny,False,False,write-a,1,0,0,single_session,2
run_3c26b8512565c203,S03,temporal_policy,872bc3bab0f5aeefd2c695428e323850f84d00bafb1900cc54cf38a275e742d7,deny,deny,False,False,write-a,1,0,0,single_session,2
run_9cc23968dfba23e9,S03,temporal_policy,872bc3bab0f5aeefd2c695428e323850f84d00bafb1900cc54cf38a275e742d7,deny,deny,False,False,write-a,1,0,0,single_session,2
run_378445ea8f361031,S03,temporal_policy,872bc3bab0f5aeefd2c695428e323850f84d00bafb1900cc54cf38a275e742d7,deny,deny,False,False,write-a,1,0,0,single_session,2
run_3563ad1e6e0de4b6,S03,temporal_policy,872bc3bab0f5aeefd2c695428e323850f84d00bafb1900cc54cf38a275e742d7,deny,deny,False,False,write-a,1,0,0,single_session,2
run_3783e4639f7bc1ea,S03,temporal_policy,872bc3bab0f5aeefd2c695428e323850f84d00bafb1900cc54cf38a275e742d7,deny,deny,False,False,write-a,1,0,0,single_session,2
run_fd84593a99f7a23a,S03,temporal_policy,872bc3bab0f5aeefd2c695428e323850f84d00bafb1900cc54cf38a275e742d7,deny,deny,False,False,write-a,1,0,0,single_session,2
run_762eec6e02b557fa,S03,temporal_policy,872bc3bab0f5aeefd2c695428e323850f84d00bafb1900cc54cf38a275e742d7,deny,deny,False,False,write-a,1,0,0,single_session,2
run_123063b5dd74cbf6,S04,temporal_policy,84fb18d2548ffae0483d02e6ee0d1d36fffe1264f7cfeec2167c38dda3aae7b3,deny,deny,False,False,write-b,2,0,0,single_session,3
run_7c35c396c4fc48f2,S04,temporal_policy,84fb18d2548ffae0483d02e6ee0d1d36fffe1264f7cfeec2167c38dda3aae7b3,deny,deny,False,False,write-b,2,0,0,single_session,3
run_c7e36e805269a9c1,S04,temporal_policy,84fb18d2548ffae0483d02e6ee0d1d36fffe1264f7cfeec2167c38dda3aae7b3,deny,deny,False,False,write-b,2,0,0,single_session,3
run_1dbc25f32372d83f,S04,temporal_policy,84fb18d2548ffae0483d02e6ee0d1d36fffe1264f7cfeec2167c38dda3aae7b3,deny,deny,False,False,write-b,2,0,0,single_session,3
run_05c20474b92185b5,S04,temporal_policy,84fb18d2548ffae0483d02e6ee0d1d36fffe1264f7cfeec2167c38dda3aae7b3,deny,deny,False,False,write-b,2,0,0,single_session,3
run_57609dee80d20cd9,S04,temporal_policy,84fb18d2548ffae0483d02e6ee0d1d36fffe1264f7cfeec2167c38dda3aae7b3,deny,deny,False,False,write-b,2,0,0,single_session,3
run_741495e42b7083af,S04,temporal_policy,84fb18d2548ffae0483d02e6ee0d1d36fffe1264f7cfeec2167c38dda3aae7b3,deny,deny,False,False,write-b,2,0,0,single_session,3
run_213ed3960451d274,S04,temporal_policy,84fb18d2548ffae0483d02e6ee0d1d36fffe1264f7cfeec2167c38dda3aae7b3,deny,deny,False,False,write-b,2,0,0,single_session,3
run_33de207fbb108a63,S04,temporal_policy,84fb18d2548ffae0483d02e6ee0d1d36fffe1264f7cfeec2167c38dda3aae7b3,deny,deny,False,False,write-b,2,0,0,single_session,3
run_b267fe02dab46de0,S04,temporal_policy,84fb18d2548ffae0483d02e6ee0d1d36fffe1264f7cfeec2167c38dda3aae7b3,deny,deny,False,False,write-b,2,0,0,single_session,3
run_fc8339395a1410ae,S05,temporal_policy,4d051b92e9a53c4815abc4da881449af73a5f25e9da2188e47e2a8eed5273fca,deny,deny,False,False,write-a,2,0,0,single_session,3
run_1933c3d29bfd5e90,S05,temporal_policy,4d051b92e9a53c4815abc4da881449af73a5f25e9da2188e47e2a8eed5273fca,deny,deny,False,False,write-a,2,0,0,single_session,3
run_59dc9e7175fa6e23,S05,temporal_policy,4d051b92e9a53c4815abc4da881449af73a5f25e9da2188e47e2a8eed5273fca,deny,deny,False,False,write-a,2,0,0,single_session,3
run_9523abae494b7a03,S05,temporal_policy,4d051b92e9a53c4815abc4da881449af73a5f25e9da2188e47e2a8eed5273fca,deny,deny,False,False,write-a,2,0,0,single_session,3
run_3f6231053d48635a,S05,temporal_policy,4d051b92e9a53c4815abc4da881449af73a5f25e9da2188e47e2a8eed5273fca,deny,deny,False,False,write-a,2,0,0,single_session,3
run_d9e90e845c5050cb,S05,temporal_policy,4d051b92e9a53c4815abc4da881449af73a5f25e9da2188e47e2a8eed5273fca,deny,deny,False,False,write-a,2,0,0,single_session,3
run_b80b37e5fa3b757c,S05,temporal_policy,4d051b92e9a53c4815abc4da881449af73a5f25e9da2188e47e2a8eed5273fca,deny,deny,False,False,write-a,2,0,0,single_session,3
run_4be899287e321e40,S05,temporal_policy,4d051b92e9a53c4815abc4da881449af73a5f25e9da2188e47e2a8eed5273fca,deny,deny,False,False,write-a,2,0,0,single_session,3
run_1ba10ee7f0a4b06f,S05,temporal_policy,4d051b92e9a53c4815abc4da881449af73a5f25e9da2188e47e2a8eed5273fca,deny,deny,False,False,write-a,2,0,0,single_session,3
run_ce4f9b14ce9edabc,S05,temporal_policy,4d051b92e9a53c4815abc4da881449af73a5f25e9da2188e47e2a8eed5273fca,deny,deny,False,False,write-a,2,0,0,single_session,3
run_157d18de3e84b5d6,S06,temporal_policy,ff2ab1d01e2838f1d5e0b6cf2db8365118960e7605ef576d2942ba4f5fd0738a,deny,deny,False,False,write-a-2,3,0,0,single_session,4
run_882b68d50ee20c0e,S06,temporal_policy,ff2ab1d01e2838f1d5e0b6cf2db8365118960e7605ef576d2942ba4f5fd0738a,deny,deny,False,False,write-a-2,3,0,0,single_session,4
run_8bf7e8178a269e45,S06,temporal_policy,ff2ab1d01e2838f1d5e0b6cf2db8365118960e7605ef576d2942ba4f5fd0738a,deny,deny,False,False,write-a-2,3,0,0,single_session,4
run_094435546536f305,S06,temporal_policy,ff2ab1d01e2838f1d5e0b6cf2db8365118960e7605ef576d2942ba4f5fd0738a,deny,deny,False,False,write-a-2,3,0,0,single_session,4
run_507f41841d3b3d98,S06,temporal_policy,ff2ab1d01e2838f1d5e0b6cf2db8365118960e7605ef576d2942ba4f5fd0738a,deny,deny,False,False,write-a-2,3,0,0,single_session,4
run_da5f0255f9dc6fcb,S06,temporal_policy,ff2ab1d01e2838f1d5e0b6cf2db8365118960e7605ef576d2942ba4f5fd0738a,deny,deny,False,False,write-a-2,3,0,0,single_session,4
run_04d0044cef607908,S06,temporal_policy,ff2ab1d01e2838f1d5e0b6cf2db8365118960e7605ef576d2942ba4f5fd0738a,deny,deny,False,False,write-a-2,3,0,0,single_session,4
run_476286f3a46da495,S06,temporal_policy,ff2ab1d01e2838f1d5e0b6cf2db8365118960e7605ef576d2942ba4f5fd0738a,deny,deny,False,False,write-a-2,3,0,0,single_session,4
run_afc8d9d3f1c3d183,S06,temporal_policy,ff2ab1d01e2838f1d5e0b6cf2db8365118960e7605ef576d2942ba4f5fd0738a,deny,deny,False,False,write-a-2,3,0,0,single_session,4
run_6cc8bdbb8bfbbe3a,S06,temporal_policy,ff2ab1d01e2838f1d5e0b6cf2db8365118960e7605ef576d2942ba4f5fd0738a,deny,deny,False,False,write-a-2,3,0,0,single_session,4
run_a5586cb04cbb939b,S07,temporal_policy,f9efecbcefd7bb48f8fff2ce8ee4732d3082b6a4ab0a70c8664aa2b586620572,deny,deny,False,False,write-4,11,0,0,single_session,12
run_f2eced3535a58530,S07,temporal_policy,f9efecbcefd7bb48f8fff2ce8ee4732d3082b6a4ab0a70c8664aa2b586620572,deny,deny,False,False,write-4,11,0,0,single_session,12
run_7364c5cf1be0617e,S07,temporal_policy,f9efecbcefd7bb48f8fff2ce8ee4732d3082b6a4ab0a70c8664aa2b586620572,deny,deny,False,False,write-4,11,0,0,single_session,12
run_f55d4556c562bf49,S07,temporal_policy,f9efecbcefd7bb48f8fff2ce8ee4732d3082b6a4ab0a70c8664aa2b586620572,deny,deny,False,False,write-4,11,0,0,single_session,12
run_30fadc44db725a0d,S07,temporal_policy,f9efecbcefd7bb48f8fff2ce8ee4732d3082b6a4ab0a70c8664aa2b586620572,deny,deny,False,False,write-4,11,0,0,single_session,12
run_8aa85bac7579628e,S07,temporal_policy,f9efecbcefd7bb48f8fff2ce8ee4732d3082b6a4ab0a70c8664aa2b586620572,deny,deny,False,False,write-4,11,0,0,single_session,12
run_7aac1e5a3100a37f,S07,temporal_policy,f9efecbcefd7bb48f8fff2ce8ee4732d3082b6a4ab0a70c8664aa2b586620572,deny,deny,False,False,write-4,11,0,0,single_session,12
run_06805cb92506c9fb,S07,temporal_policy,f9efecbcefd7bb48f8fff2ce8ee4732d3082b6a4ab0a70c8664aa2b586620572,deny,deny,False,False,write-4,11,0,0,single_session,12
run_d242734064dc96be,S07,temporal_policy,f9efecbcefd7bb48f8fff2ce8ee4732d3082b6a4ab0a70c8664aa2b586620572,deny,deny,False,False,write-4,11,0,0,single_session,12
run_0b473649f7315949,S07,temporal_policy,f9efecbcefd7bb48f8fff2ce8ee4732d3082b6a4ab0a70c8664aa2b586620572,deny,deny,False,False,write-4,11,0,0,single_session,12
run_45231069f12e7e10,S08,temporal_policy,618e0d18a5976db146140f6fefb7c45aec58224367f77ebf9042a83881f4b44a,mixed,mixed,False,False,retry-3,2,3,2,single_session,6
run_1a22dba18ba4d00d,S08,temporal_policy,618e0d18a5976db146140f6fefb7c45aec58224367f77ebf9042a83881f4b44a,mixed,mixed,False,False,retry-3,2,3,2,single_session,6
run_e2ac2daff4fd2930,S08,temporal_policy,618e0d18a5976db146140f6fefb7c45aec58224367f77ebf9042a83881f4b44a,mixed,mixed,False,False,retry-3,2,3,2,single_session,6
run_5c29d09e76d60ccd,S08,temporal_policy,618e0d18a5976db146140f6fefb7c45aec58224367f77ebf9042a83881f4b44a,mixed,mixed,False,False,retry-3,2,3,2,single_session,6
run_6a62ba5e883a01d3,S08,temporal_policy,618e0d18a5976db146140f6fefb7c45aec58224367f77ebf9042a83881f4b44a,mixed,mixed,False,False,retry-3,2,3,2,single_session,6
run_cca90f3933a99ecf,S08,temporal_policy,618e0d18a5976db146140f6fefb7c45aec58224367f77ebf9042a83881f4b44a,mixed,mixed,False,False,retry-3,2,3,2,single_session,6
run_6f56f28441dc94f5,S08,temporal_policy,618e0d18a5976db146140f6fefb7c45aec58224367f77ebf9042a83881f4b44a,mixed,mixed,False,False,retry-3,2,3,2,single_session,6
run_5d936ca2503e08bd,S08,temporal_policy,618e0d18a5976db146140f6fefb7c45aec58224367f77ebf9042a83881f4b44a,mixed,mixed,False,False,retry-3,2,3,2,single_session,6
run_fa672a2bd87d739d,S08,temporal_policy,618e0d18a5976db146140f6fefb7c45aec58224367f77ebf9042a83881f4b44a,mixed,mixed,False,False,retry-3,2,3,2,single_session,6
run_3e8d6b212b3b5637,S08,temporal_policy,618e0d18a5976db146140f6fefb7c45aec58224367f77ebf9042a83881f4b44a,mixed,mixed,False,False,retry-3,2,3,2,single_session,6
run_6004b5396f3dafb0,S09,temporal_policy,2c653dd5e40f04aa9484593eb088aea166df02b44898cb51215d8db4ddaab170,mixed,mixed,False,False,,12,0,0,rotated,13
run_83e43c1ba7fa15fe,S09,temporal_policy,2c653dd5e40f04aa9484593eb088aea166df02b44898cb51215d8db4ddaab170,mixed,mixed,False,False,,12,0,0,rotated,13
